excluded_months,exclude_count,all_windows_pass,m3_races,m3_roi,m3_hit_rate,m3_stake,m3_returns,m3_roi_without_top1,m3_top1_return_share,m3p5_races,m3p5_roi,m3p5_hit_rate,m3p5_stake,m3p5_returns,m3p5_roi_without_top1,m3p5_top1_return_share,m4_races,m4_roi,m4_hit_rate,m4_stake,m4_returns,m4_roi_without_top1,m4_top1_return_share,m4p5_races,m4p5_roi,m4p5_hit_rate,m4p5_stake,m4p5_returns,m4p5_roi_without_top1,m4p5_top1_return_share,m5_races,m5_roi,m5_hit_rate,m5_stake,m5_returns,m5_roi_without_top1,m5_top1_return_share,m5p5_races,m5p5_roi,m5p5_hit_rate,m5p5_stake,m5p5_returns,m5p5_roi_without_top1,m5p5_top1_return_share,m6_races,m6_roi,m6_hit_rate,m6_stake,m6_returns,m6_roi_without_top1,m6_top1_return_share,m6p5_races,m6p5_roi,m6p5_hit_rate,m6p5_stake,m6p5_returns,m6p5_roi_without_top1,m6p5_top1_return_share,m7_races,m7_roi,m7_hit_rate,m7_stake,m7_returns,m7_roi_without_top1,m7_top1_return_share,m7p5_races,m7p5_roi,m7p5_hit_rate,m7p5_stake,m7p5_returns,m7p5_roi_without_top1,m7p5_top1_return_share,m8_races,m8_roi,m8_hit_rate,m8_stake,m8_returns,m8_roi_without_top1,m8_top1_return_share,m8p5_races,m8p5_roi,m8p5_hit_rate,m8p5_stake,m8p5_returns,m8p5_roi_without_top1,m8p5_top1_return_share,m9_races,m9_roi,m9_hit_rate,m9_stake,m9_returns,m9_roi_without_top1,m9_top1_return_share,m9p5_races,m9p5_roi,m9p5_hit_rate,m9p5_stake,m9p5_returns,m9p5_roi_without_top1,m9p5_top1_return_share,m10_races,m10_roi,m10_hit_rate,m10_stake,m10_returns,m10_roi_without_top1,m10_top1_return_share,m10p5_races,m10p5_roi,m10p5_hit_rate,m10p5_stake,m10p5_returns,m10p5_roi_without_top1,m10p5_top1_return_share,m11_races,m11_roi,m11_hit_rate,m11_stake,m11_returns,m11_roi_without_top1,m11_top1_return_share,m11p5_races,m11p5_roi,m11p5_hit_rate,m11p5_stake,m11p5_returns,m11p5_roi_without_top1,m11p5_top1_return_share,m12a_races,m12a_roi,m12a_hit_rate,m12a_stake,m12a_returns,m12a_roi_without_top1,m12a_top1_return_share,m12_races,m12_roi,m12_hit_rate,m12_stake,m12_returns,m12_roi_without_top1,m12_top1_return_share
1 2 8,3,True,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,113,1.2637065637065636,0.3185840707964602,1036.0,1309.2,1.0246138996138996,0.18919951115184844,125,1.2551993067590985,0.304,1154.0,1448.4999999999998,1.0405545927209703,0.17100448740075944,131,1.22,0.31297709923664124,1210.0,1476.2,1.015289256198347,0.16779569164069907,143,1.1183333333333336,0.2867132867132867,1320.0,1476.2000000000003,0.9306818181818184,0.16779569164069905,166,1.2630065359477125,0.28313253012048195,1530.0,1932.4,1.1011111111111112,0.12818257089629476,180,1.5778776978417264,0.29444444444444445,1668.0,2631.8999999999996,1.1928057553956832,0.2440442266043543,203,1.4839001062699255,0.3054187192118227,1882.0,2792.7,1.1426142401700317,0.22999248039531636,225,1.4361457334611698,0.29777777777777775,2086.0,2995.8,1.1282358581016299,0.21440016022431402,225,1.4361457334611698,0.29777777777777775,2086.0,2995.8,1.1282358581016299,0.21440016022431402,225,1.4361457334611698,0.29777777777777775,2086.0,2995.8,1.1282358581016299,0.21440016022431402,234,1.3806629834254145,0.2905982905982906,2172.0,2998.8,1.0849447513812154,0.21418567426970786,237,1.370181818181818,0.29535864978902954,2200.0,3014.3999999999996,1.0782272727272726,0.21307722929936307,266,1.2632281553398057,0.2932330827067669,2472.0,3122.7,1.0033980582524271,0.2056873859160342,278,1.2381303335919318,0.29856115107913667,2578.0,3191.9,0.9889837083010087,0.20122810865002033,292,1.2596678966789667,0.3150684931506849,2710.0,3413.7,1.0226568265682656,0.18815361631074787
2 8 11,3,True,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,104,1.2306962025316455,0.33653846153846156,948.0,1166.6999999999998,0.9694092827004217,0.2123082197651496,110,1.1827345309381236,0.33636363636363636,1002.0,1185.1,0.9355289421157683,0.20901189773014936,130,1.1510961214165263,0.33076923076923076,1186.0,1365.2,0.9422428330522765,0.18143861705244652,142,1.1537576687116564,0.31690140845070425,1304.0,1504.5,0.9638036809815951,0.16463941508806912,142,1.1537576687116564,0.31690140845070425,1304.0,1504.5,0.9638036809815951,0.16463941508806912,142,1.1537576687116564,0.31690140845070425,1304.0,1504.5,0.9638036809815951,0.16463941508806912,165,1.2950462351387055,0.3090909090909091,1514.0,1960.7000000000003,1.131439894319683,0.12633243229458865,179,1.6102905569007262,0.31843575418994413,1652.0,2660.2,1.2214891041162226,0.2414480114277122,202,1.5117899249732047,0.32673267326732675,1866.0,2821.0,1.167577706323687,0.22768521800779865,224,1.4609178743961353,0.3169642857142857,2070.0,3024.1,1.1506280193236715,0.2123937700472868,224,1.4609178743961353,0.3169642857142857,2070.0,3024.1,1.1506280193236715,0.2123937700472868,224,1.4609178743961353,0.3169642857142857,2070.0,3024.1,1.1506280193236715,0.2123937700472868,233,1.4040352504638218,0.3090128755364807,2156.0,3027.1,1.106122448979592,0.21218327772455484,236,1.3931776556776556,0.3135593220338983,2184.0,3042.7,1.099084249084249,0.21109540868307752,265,1.2829804560260587,0.30943396226415093,2456.0,3151.0,1.0214576547231269,0.20384005077753092,277,1.2569086651053862,0.3140794223826715,2562.0,3220.2,1.006206088992974,0.19945966089062792,291,1.2776540460282109,0.32989690721649484,2694.0,3442.0,1.0392353377876762,0.18660662405578152
1 11 12,3,True,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,110,1.2055555555555553,0.3181818181818182,1008.0,1215.1999999999998,0.9598214285714284,0.20383475971033577,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,143,1.3132218844984804,0.3006993006993007,1316.0,1728.2000000000003,1.1250000000000002,0.1433283184816572,157,1.6696698762035762,0.31210191082802546,1454.0,2427.7,1.2279229711141677,0.26457140503357085,180,1.5518585131894485,0.32222222222222224,1668.0,2588.5,1.1667865707434053,0.24813598609233145,202,1.4912393162393165,0.3118811881188119,1872.0,2791.6000000000004,1.148130341880342,0.23008310646224384,214,1.6083333333333334,0.32242990654205606,1980.0,3184.5,1.283939393939394,0.20169571361281205,223,1.6058027079303676,0.32286995515695066,2068.0,3320.8,1.2952127659574468,0.1934172488556974,232,1.5430826369545034,0.3146551724137931,2154.0,3323.8,1.2448932219127204,0.19324267404777662,235,1.530430797433547,0.3191489361702128,2182.0,3339.3999999999996,1.2360678276810264,0.19233994130682158,264,1.4049307253463732,0.3143939393939394,2454.0,3447.7,1.1431947840260797,0.18629811178466804,276,1.3737890624999998,0.3188405797101449,2560.0,3516.8999999999996,1.1228906249999997,0.1826324319713384,290,1.388818722139673,0.33448275862068966,2692.0,3738.7,1.150222882615156,0.171797683686843
1 5 11,3,True,73,1.2722388059701493,0.3287671232876712,670.0,852.4,0.9025373134328359,0.29059127170342564,90,1.1361985472154963,0.32222222222222224,826.0,938.5,0.836319612590799,0.26393180607352157,100,1.0771645021645022,0.31,924.0,995.3,0.809090909090909,0.24886968753139757,100,1.0771645021645022,0.31,924.0,995.3,0.809090909090909,0.24886968753139757,100,1.0771645021645022,0.31,924.0,995.3,0.809090909090909,0.24886968753139757,120,1.0608303249097473,0.30833333333333335,1108.0,1175.4,0.837274368231047,0.2107367704611196,132,1.0723491027732464,0.29545454545454547,1226.0,1314.7,0.8703099510603589,0.1884080018255115,132,1.0723491027732464,0.29545454545454547,1226.0,1314.7,0.8703099510603589,0.1884080018255115,132,1.0723491027732464,0.29545454545454547,1226.0,1314.7,0.8703099510603589,0.1884080018255115,155,1.2332172701949862,0.2903225806451613,1436.0,1770.9,1.060724233983287,0.13987238127505786,169,1.5695044472681066,0.30177514792899407,1574.0,2470.3999999999996,1.1614358322744598,0.25999838082901555,192,1.4715883668903802,0.3125,1788.0,2631.2,1.1123601789709172,0.24410915171784736,214,1.4228413654618475,0.3037383177570093,1992.0,2834.3,1.1004016064257027,0.2266168013266062,226,1.5367619047619048,0.3141592920353982,2100.0,3227.2,1.2309047619047617,0.19902702032721864,235,1.5372486288848264,0.3148936170212766,2188.0,3363.5,1.2436928702010968,0.19096179574847627,244,1.4804309586631486,0.3073770491803279,2274.0,3366.5,1.1979771328056288,0.19079162334769045,247,1.4692006950477845,0.3117408906882591,2302.0,3382.1,1.1901824500434406,0.189911593388723,276,1.356021756021756,0.3079710144927536,2574.0,3490.4,1.1064879564879566,0.18401902360760944,288,1.3282089552238805,0.3125,2680.0,3559.6,1.0885447761194031,0.1804416226542308,288,1.3282089552238805,0.3125,2680.0,3559.6,1.0885447761194031,0.1804416226542308
8 11 12,3,True,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,110,1.2055555555555553,0.3181818181818182,1008.0,1215.1999999999998,0.9598214285714284,0.20383475971033577,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,131,1.0895174708818636,0.32061068702290074,1202.0,1309.6,0.8834442595673876,0.18914172266340867,137,1.0573248407643312,0.32116788321167883,1256.0,1328.0,0.8601114649681528,0.1865210843373494,137,1.0573248407643312,0.32116788321167883,1256.0,1328.0,0.8601114649681528,0.1865210843373494,137,1.0573248407643312,0.32116788321167883,1256.0,1328.0,0.8601114649681528,0.1865210843373494,137,1.0573248407643312,0.32116788321167883,1256.0,1328.0,0.8601114649681528,0.1865210843373494,137,1.0573248407643312,0.32116788321167883,1256.0,1328.0,0.8601114649681528,0.1865210843373494,160,1.2170532060027286,0.3125,1466.0,1784.2,1.0480900409276943,0.13882972760901244,174,1.548441396508728,0.3218390804597701,1604.0,2483.7,1.148004987531172,0.25860611184925714,197,1.4546204620462047,0.3299492385786802,1818.0,2644.5,1.1013201320132013,0.24288145207033465,219,1.4083086053412466,0.319634703196347,2022.0,2847.6000000000004,1.090652818991098,0.22555836493889586,219,1.4083086053412466,0.319634703196347,2022.0,2847.6000000000004,1.090652818991098,0.22555836493889586,219,1.4083086053412466,0.319634703196347,2022.0,2847.6000000000004,1.090652818991098,0.22555836493889586,228,1.3522770398481971,0.31140350877192985,2108.0,2850.5999999999995,1.04758064516129,0.22532098505577774,231,1.3418539325842695,0.31601731601731603,2136.0,2866.2,1.0411516853932583,0.22409462005442746,260,1.2352574750830565,0.31153846153846154,2408.0,2974.5,0.9685215946843853,0.21593545133635902,272,1.2107000795544947,0.3161764705882353,2514.0,3043.7,0.9552108194112966,0.2110260538160791,286,1.2341269841269842,0.3321678321678322,2646.0,3265.5,0.9913832199546485,0.19669269637115294
1 10 11,3,True,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,110,1.2055555555555553,0.3181818181818182,1008.0,1215.1999999999998,0.9598214285714284,0.20383475971033577,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,140,1.1256589147286822,0.30714285714285716,1290.0,1452.1,0.9336434108527131,0.17058053853040425,152,1.130255681818182,0.29605263157894735,1408.0,1591.4,0.9543323863636364,0.15564911398768377,152,1.130255681818182,0.29605263157894735,1408.0,1591.4,0.9543323863636364,0.15564911398768377,152,1.130255681818182,0.29605263157894735,1408.0,1591.4,0.9543323863636364,0.15564911398768377,152,1.130255681818182,0.29605263157894735,1408.0,1591.4,0.9543323863636364,0.15564911398768377,152,1.130255681818182,0.29605263157894735,1408.0,1591.4,0.9543323863636364,0.15564911398768377,175,1.0802712700369912,0.30857142857142855,1622.0,1752.1999999999998,0.9275585696670775,0.1413651409656432,197,1.0708105147864184,0.29949238578680204,1826.0,1955.3,0.9351588170865279,0.1266813276735028,209,1.2141675284384694,0.31100478468899523,1934.0,2348.2,1.0860910031023785,0.1054850523805468,218,1.2287339268051432,0.3119266055045872,2022.0,2484.4999999999995,1.1062314540059346,0.09969812839605556,227,1.1800284629981024,0.3039647577092511,2108.0,2487.5,1.0625237191650854,0.09957788944723618,230,1.1718632958801496,0.30869565217391304,2136.0,2503.0999999999995,1.0558988764044943,0.09895729295673367,259,1.0844684385382057,0.305019305019305,2408.0,2611.3999999999996,0.9816029900332225,0.09485333537566057,271,1.0662688941925218,0.30996309963099633,2514.0,2680.6,0.9677406523468577,0.09240468551816758,285,1.0969009826152685,0.3263157894736842,2646.0,2902.4,1.0032879818594105,0.08534316427783903
1 6 11,3,True,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,110,1.2055555555555553,0.3181818181818182,1008.0,1215.1999999999998,0.9598214285714284,0.20383475971033577,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,140,1.1256589147286822,0.30714285714285716,1290.0,1452.1,0.9336434108527131,0.17058053853040425,152,1.130255681818182,0.29605263157894735,1408.0,1591.4,0.9543323863636364,0.15564911398768377,152,1.130255681818182,0.29605263157894735,1408.0,1591.4,0.9543323863636364,0.15564911398768377,152,1.130255681818182,0.29605263157894735,1408.0,1591.4,0.9543323863636364,0.15564911398768377,175,1.2655129789864028,0.2914285714285714,1618.0,2047.6,1.1124227441285537,0.12097089275249072,189,1.5644077448747151,0.30158730158730157,1756.0,2747.1,1.1986332574031893,0.2338101998471115,212,1.4760913705583754,0.3113207547169811,1970.0,2907.8999999999996,1.1500507614213196,0.22088104817909834,234,1.4310027598896042,0.3034188034188034,2174.0,3110.9999999999995,1.1355565777368903,0.20646094503375123,246,1.5354513584574934,0.3130081300813008,2282.0,3503.8999999999996,1.2539877300613496,0.18331002597106083,255,1.5359493670886077,0.3137254901960784,2370.0,3640.2000000000003,1.2649367088607597,0.17644634910169768,264,1.483387622149837,0.3068181818181818,2456.0,3643.2,1.2218648208469054,0.1763010540184453,267,1.4729468599033817,0.31086142322097376,2484.0,3658.8,1.2143719806763285,0.17554936044604785,267,1.4729468599033817,0.31086142322097376,2484.0,3658.8,1.2143719806763285,0.17554936044604785,267,1.4729468599033817,0.31086142322097376,2484.0,3658.8,1.2143719806763285,0.17554936044604785,281,1.4834097859327218,0.3274021352313167,2616.0,3880.6,1.237882262996942,0.16551564191104468
1 2 12,3,True,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,99,1.2740088105726872,0.3333333333333333,908.0,1156.8,1.0012114537444934,0.21412517289073305,111,1.1363457760314342,0.2972972972972973,1018.0,1156.8,0.893025540275049,0.21412517289073305,134,1.3135179153094463,0.291044776119403,1228.0,1613.0,1.1118078175895765,0.15356478611283322,148,1.6928989751098096,0.30405405405405406,1366.0,2312.5,1.2226939970717423,0.2777513513513513,171,1.5653797468354431,0.3157894736842105,1580.0,2473.3,1.158860759493671,0.25969352686693886,193,1.5002242152466365,0.30569948186528495,1784.0,2676.3999999999996,1.140190582959641,0.23998654909580033,205,1.6222515856236788,0.3170731707317073,1892.0,3069.3,1.28276955602537,0.2092659564069983,214,1.6189898989898992,0.3177570093457944,1980.0,3205.6000000000004,1.2945959595959597,0.20036810581482403,223,1.5530493707647628,0.3094170403587444,2066.0,3208.6,1.24215876089061,0.20018076419622263,226,1.539732569245463,0.3141592920353982,2094.0,3224.2,1.2329990448901622,0.19921220767942435,255,1.4084953508030431,0.30980392156862746,2366.0,3332.5,1.1370245139475907,0.19273818454613653,267,1.3760922330097087,0.3146067415730337,2472.0,3401.7,1.11626213592233,0.18881735602786842,281,1.3915130568356375,0.3309608540925267,2604.0,3623.5,1.1448540706605221,0.17725955567821167
2 11 12,3,True,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,104,1.2306962025316455,0.33653846153846156,948.0,1166.6999999999998,0.9694092827004217,0.2123082197651496,110,1.1827345309381236,0.33636363636363636,1002.0,1185.1,0.9355289421157683,0.20901189773014936,110,1.1827345309381236,0.33636363636363636,1002.0,1185.1,0.9355289421157683,0.20901189773014936,110,1.1827345309381236,0.33636363636363636,1002.0,1185.1,0.9355289421157683,0.20901189773014936,110,1.1827345309381236,0.33636363636363636,1002.0,1185.1,0.9355289421157683,0.20901189773014936,110,1.1827345309381236,0.33636363636363636,1002.0,1185.1,0.9355289421157683,0.20901189773014936,133,1.3542079207920794,0.3233082706766917,1212.0,1641.3000000000002,1.14983498349835,0.1509169560714068,147,1.7339259259259256,0.3333333333333333,1350.0,2340.7999999999997,1.258148148148148,0.27439336978810663,170,1.5994884910485936,0.3411764705882353,1564.0,2501.6000000000004,1.1888107416879798,0.256755676367125,192,1.5298076923076922,0.328125,1768.0,2704.7,1.1665158371040723,0.2374755056013606,204,1.6511727078891258,0.3382352941176471,1876.0,3097.6,1.3087953091684437,0.2073540805785124,213,1.646588594704684,0.3380281690140845,1964.0,3233.8999999999996,1.3195519348268836,0.19861467577847183,222,1.5789756097560974,0.32882882882882886,2050.0,3236.8999999999996,1.2656585365853656,0.19843059717631067,225,1.5652069297401348,0.3333333333333333,2078.0,3252.5,1.256111645813282,0.19747886241352805,254,1.430127659574468,0.32677165354330706,2350.0,3360.8,1.156808510638298,0.19111521066412757,266,1.3965798045602607,0.3308270676691729,2456.0,3430.0,1.1350570032573288,0.18725947521865888,280,1.411051004636785,0.3464285714285714,2588.0,3651.7999999999997,1.1628670788253477,0.17588586450517554
1 2 5,3,True,73,1.2722388059701493,0.3287671232876712,670.0,852.4,0.9025373134328359,0.29059127170342564,73,1.2722388059701493,0.3287671232876712,670.0,852.4,0.9025373134328359,0.29059127170342564,73,1.2722388059701493,0.3287671232876712,670.0,852.4,0.9025373134328359,0.29059127170342564,73,1.2722388059701493,0.3287671232876712,670.0,852.4,0.9025373134328359,0.29059127170342564,73,1.2722388059701493,0.3287671232876712,670.0,852.4,0.9025373134328359,0.29059127170342564,93,1.209016393442623,0.3225806451612903,854.0,1032.5,0.9189695550351288,0.23990314769975785,105,1.2055555555555555,0.3047619047619048,972.0,1171.8,0.9507201646090534,0.211384195255163,111,1.1668287937743191,0.3153153153153153,1028.0,1199.5,0.9258754863813229,0.20650270946227595,123,1.0540421792618628,0.2845528455284553,1138.0,1199.5,0.8363796133567662,0.20650270946227595,146,1.2282640949554895,0.2808219178082192,1348.0,1655.6999999999998,1.0445103857566764,0.14960439693181132,160,1.5849259757738896,0.29375,1486.0,2355.2,1.1526917900403768,0.2727156929347826,183,1.48,0.30601092896174864,1700.0,2516.0,1.1021764705882353,0.25528616852146263,205,1.4280987394957982,0.2975609756097561,1904.0,2719.1,1.0907563025210085,0.23621786620572982,217,1.5467196819085487,0.3087557603686636,2012.0,3112.0,1.2274850894632205,0.20639460154241643,226,1.5468095238095239,0.30973451327433627,2100.0,3248.3,1.240952380952381,0.19773419942739276,235,1.4873284537968894,0.3021276595744681,2186.0,3251.3,1.1935041171088747,0.19755174853135665,238,1.4755645889792233,0.3067226890756303,2214.0,3266.9,1.1854561878952123,0.19660840552205452,267,1.357683024939662,0.30337078651685395,2486.0,3375.2,1.0993161705551084,0.19029983408390613,279,1.3288580246913582,0.30824372759856633,2592.0,3444.4,1.0810570987654322,0.1864765996980606,279,1.3288580246913582,0.30824372759856633,2592.0,3444.4,1.0810570987654322,0.1864765996980606
2 5 11,3,True,73,1.2722388059701493,0.3287671232876712,670.0,852.4,0.9025373134328359,0.29059127170342564,73,1.2722388059701493,0.3287671232876712,670.0,852.4,0.9025373134328359,0.29059127170342564,73,1.2722388059701493,0.3287671232876712,670.0,852.4,0.9025373134328359,0.29059127170342564,84,1.1618798955613576,0.34523809523809523,766.0,890.0,0.8385117493472585,0.27831460674157305,90,1.1078048780487804,0.34444444444444444,820.0,908.3999999999999,0.805731707317073,0.2726772346983708,110,1.0841633466135459,0.33636363636363636,1004.0,1088.5,0.8374501992031872,0.2275608635737253,122,1.094295900178253,0.319672131147541,1122.0,1227.8,0.8735294117647058,0.20174295487864474,122,1.094295900178253,0.319672131147541,1122.0,1227.8,0.8735294117647058,0.20174295487864474,122,1.094295900178253,0.319672131147541,1122.0,1227.8,0.8735294117647058,0.20174295487864474,145,1.2642642642642643,0.3103448275862069,1332.0,1684.0,1.0783033033033034,0.14709026128266034,159,1.6214285714285712,0.32075471698113206,1470.0,2383.4999999999995,1.1844897959183671,0.2694776589049717,182,1.5108669833729218,0.32967032967032966,1684.0,2544.3,1.1294536817102139,0.25244664544275436,204,1.4551906779661015,0.31862745098039214,1888.0,2747.3999999999996,1.1149894067796606,0.23378466914173401,216,1.5732965931863727,0.3287037037037037,1996.0,3140.2999999999997,1.251503006012024,0.2045345986052288,225,1.572264875239923,0.3288888888888889,2084.0,3276.6,1.2640595009596929,0.19602636879692364,234,1.511336405529954,0.32051282051282054,2170.0,3279.6000000000004,1.2153456221198158,0.19584705451884374,237,1.4991810737033666,0.32489451476793246,2198.0,3295.2,1.2069608735213828,0.1949198834668609,266,1.3779352226720647,0.31954887218045114,2470.0,3403.5,1.1178947368421053,0.1887174966945791,278,1.3480978260869565,0.3237410071942446,2576.0,3472.7,1.0987577639751551,0.1849569499236905,278,1.3480978260869565,0.3237410071942446,2576.0,3472.7,1.0987577639751551,0.1849569499236905
1 9 11,3,True,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,110,1.2055555555555553,0.3181818181818182,1008.0,1215.1999999999998,0.9598214285714284,0.20383475971033577,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,140,1.1256589147286822,0.30714285714285716,1290.0,1452.1,0.9336434108527131,0.17058053853040425,152,1.130255681818182,0.29605263157894735,1408.0,1591.4,0.9543323863636364,0.15564911398768377,152,1.130255681818182,0.29605263157894735,1408.0,1591.4,0.9543323863636364,0.15564911398768377,152,1.130255681818182,0.29605263157894735,1408.0,1591.4,0.9543323863636364,0.15564911398768377,175,1.2655129789864028,0.2914285714285714,1618.0,2047.6,1.1124227441285537,0.12097089275249072,189,1.5644077448747151,0.30158730158730157,1756.0,2747.1,1.1986332574031893,0.2338101998471115,189,1.5644077448747151,0.30158730158730157,1756.0,2747.1,1.1986332574031893,0.2338101998471115,189,1.5644077448747151,0.30158730158730157,1756.0,2747.1,1.1986332574031893,0.2338101998471115,201,1.684549356223176,0.31343283582089554,1864.0,3140.0,1.3399678111587983,0.2045541401273885,210,1.67843237704918,0.3142857142857143,1952.0,3276.2999999999993,1.3493852459016389,0.1960443182858713,219,1.6090775269872422,0.3059360730593607,2038.0,3279.2999999999997,1.2939156035328754,0.1958649711828744,222,1.5948209099709583,0.3108108108108108,2066.0,3294.8999999999996,1.2839303000968052,0.1949376308840936,251,1.4556030795551753,0.30677290836653387,2338.0,3403.2,1.1808810949529511,0.18873413258110014,263,1.4207855973813421,0.311787072243346,2444.0,3472.4,1.1579787234042556,0.18497292938601542,277,1.434083850931677,0.3285198555956679,2576.0,3694.2,1.1847437888198757,0.1738671430891668
1 2 10,3,True,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,113,1.2637065637065636,0.3185840707964602,1036.0,1309.2,1.0246138996138996,0.18919951115184844,125,1.2551993067590985,0.304,1154.0,1448.4999999999998,1.0405545927209703,0.17100448740075944,131,1.22,0.31297709923664124,1210.0,1476.2,1.015289256198347,0.16779569164069907,143,1.1183333333333336,0.2867132867132867,1320.0,1476.2000000000003,0.9306818181818184,0.16779569164069905,143,1.1183333333333336,0.2867132867132867,1320.0,1476.2000000000003,0.9306818181818184,0.16779569164069905,143,1.1183333333333336,0.2867132867132867,1320.0,1476.2000000000003,0.9306818181818184,0.16779569164069905,166,1.0671447196870925,0.30120481927710846,1534.0,1637.0,0.9056714471968709,0.15131337813072693,188,1.0587456846950516,0.2925531914893617,1738.0,1840.0999999999997,0.9162255466052932,0.13461224933427532,200,1.2096424702058506,0.305,1846.0,2233.0,1.0754604550379199,0.1109270040304523,209,1.2250775594622543,0.3062200956937799,1934.0,2369.2999999999997,1.0970010341261633,0.10454564639344954,218,1.1744059405940592,0.2981651376146789,2020.0,2372.2999999999997,1.0517821782178218,0.10441343843527379,221,1.1659667968749998,0.3031674208144796,2048.0,2387.8999999999996,1.04501953125,0.10373131203149212,250,1.0759482758620689,0.3,2320.0,2496.2,0.9691810344827586,0.09923083086291162,262,1.0574608408903543,0.3053435114503817,2426.0,2565.3999999999996,0.9553586150041219,0.09655414360333672,276,1.089601250977326,0.322463768115942,2558.0,2787.2,0.9927677873338546,0.08887055109070034
